SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
405,5670,"Ducks, Geese, Swans",Tachyeres leucocephalus,White-headed Steamerduck,VU,False,False,True,True,False,Not a migrant,True,False,True,0,C2a(ii),130000.0,3400-3700,estimated,Decreasing,inferred
404,5680,"Ducks, Geese, Swans",Tachyeres pteneres,Magellanic Steamerduck,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,864000.0,6700-67000,estimated,Stable,suspected
401,5290,"Ducks, Geese, Swans",Tadorna cristata,Crested Shelduck,CR,False,False,False,True,False,Full migrant,False,True,True,0,D,14.0,1-49,estimated,Unknown,not applicable
396,5210,"Ducks, Geese, Swans",Alopochen aegyptiaca,Egyptian Goose,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,2.89E7,Unknown,estimated,Decreasing,suspected
388,4590,"Ducks, Geese, Swans",Cereopsis novaehollandiae,Cape Barren Goose,LC,False,False,False,True,False,Full migrant,True,True,True,0,,2090000.0,11000-12000,estimated,Stable,suspected
385,4690,"Ducks, Geese, Swans",Branta leucopsis,Barnacle Goose,LC,False,False,False,True,False,Full migrant,True,True,True,0,,5700000.0,Unknown,estimated,Increasing,suspected
384,4720,"Ducks, Geese, Swans",Branta canadensis,Canada Goose,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.33E7,Unknown,estimated,Increasing,suspected
380,4780,"Ducks, Geese, Swans",Anser caerulescens,Snow Goose,LC,False,False,False,True,False,Full migrant,True,True,True,0,,8480000.0,16000000,estimated,Increasing,inferred
379,4800,"Ducks, Geese, Swans",Anser indicus,Bar-headed Goose,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5570000.0,Unknown,estimated,Decreasing,suspected
378,4810,"Ducks, Geese, Swans",Anser anser,Greylag Goose,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3.12E7,Unknown,estimated,Increasing,suspected
30130,26880,Cormorants,Urile pelagicus,Pelagic Cormorant,LC,False,False,True,True,False,Full migrant,True,False,True,0,,2.46E7,Unknown,not applicable,Decreasing,suspected
30136,26640,"Gannets, Boobies",Sula granti,Nazca Booby,LC,False,False,True,False,False,Not a migrant,True,True,True,0,,5800000.0,20000-49999,estimated,Decreasing,suspected
377,4860,"Ducks, Geese, Swans",Anser erythropus,Lesser White-fronted Goose,VU,False,False,False,True,False,Full migrant,True,True,False,0,A2bcd+3bcd+4bcd,7060000.0,16000-27000,estimated,Decreasing,suspected
375,4830,"Ducks, Geese, Swans",Anser fabalis,Bean Goose,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.05E7,Unknown,estimated,Decreasing,suspected
367,4620,"Ducks, Geese, Swans",Cygnus atratus,Black Swan,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,9960000.0,Unknown,estimated,Stable,suspected
354,4370,"Ducks, Geese, Swans",Dendrocygna autumnalis,Black-bellied Whistling-duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.7E7,200000-2000000,inferred,Increasing,inferred
350,4420,"Ducks, Geese, Swans",Dendrocygna arcuata,Wandering Whistling-duck,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.34E7,Unknown,estimated,Decreasing,suspected
30004,23490,Albatrosses,Diomedea antipodensis,Antipodean Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,670,A4bde,4.7E7,50000,estimated,Decreasing,estimated
30005,23460,Albatrosses,Diomedea sanfordi,Northern Royal Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,8,"A4bc; B2ab(iii,v)",1.15E8,17000,estimated,Decreasing,estimated
30006,23700,Albatrosses,Thalassarche bulleri,Buller's Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,4,D2,5.84E7,50000-99999,estimated,Stable,estimated
30007,23690,Albatrosses,Thalassarche impavida,Campbell Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,13,D2,3.61E7,43296,estimated,Increasing,estimated
30013,23510,Albatrosses,Diomedea dabbenena,Tristan Albatross,CR,False,False,True,False,False,Full migrant,True,False,True,80,A4ade,5.49E7,3400-4800,estimated,Decreasing,estimated
30015,23660,Albatrosses,Thalassarche carteri,Indian Yellow-nosed Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,1400,A4bde,4.36E7,82000,estimated,Decreasing,estimated
30026,24680,"Petrels, Shearwaters",Puffinus mauretanicus,Balearic Shearwater,CR,False,False,True,False,False,Full migrant,True,False,True,9,A4bcde,7120000.0,19000,estimated,Decreasing,estimated
30027,24370,"Petrels, Shearwaters",Procellaria conspicillata,Spectacled Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,9,D2,1.37E7,20000,estimated,Increasing,estimated
30028,24100,"Petrels, Shearwaters",Pterodroma atrata,Henderson Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,76,B2ab(v),9820000.0,Unknown,estimated,Decreasing,suspected
30105,23220,Southern Storm-petrels,Fregetta maoriana,New Zealand Storm-petrel,CR,False,False,True,False,False,Unknown,True,False,True,0,D,1690000.0,1-49,estimated,Unknown,not applicable
1016942,24690,"Petrels, Shearwaters",Puffinus elegans,Subantarctic Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,8.18E7,Unknown,,Decreasing,suspected
1016943,24710,"Petrels, Shearwaters",Puffinus lherminieri,Audubon's Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,4.12E7,30000-59000,estimated,Decreasing,suspected
1017051,30260,"Gulls, Terns, Skimmers",Larus novaehollandiae,Silver Gull,LC,False,False,True,True,False,Full migrant,True,True,True,0,,2.06E7,Unknown,estimated,Increasing,suspected
1017055,30530,"Gulls, Terns, Skimmers",Larus michahellis,Yellow-legged Gull,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.22E7,Unknown,,Increasing,estimated
1017056,30510,"Gulls, Terns, Skimmers",Larus argentatus,European Herring Gull,LC,False,False,True,True,False,Full migrant,True,True,True,0,,7180000.0,1060000-1220000,estimated,Decreasing,suspected
1017057,30550,"Gulls, Terns, Skimmers",Larus smithsonianus,Arctic Herring Gull,LC,False,False,True,True,False,Full migrant,True,True,True,0,,5.14E7,Unknown,estimated,Decreasing,suspected
1017058,31470,Auks,Synthliboramphus hypoleucus,Guadalupe Murrelet,EN,False,False,True,False,False,Not a migrant,True,False,True,340,"B2ab(iv,v)",469000.0,5000,estimated,Decreasing,suspected
1017059,31460,Auks,Synthliboramphus scrippsi,Scripps's Murrelet,VU,False,False,True,False,False,Not a migrant,True,False,True,62,"B2ab(iv,v)",217000.0,10000-19999,estimated,Decreasing,inferred
1017066,20630,"Rails, Gallinules, Coots",Rallus crepitans,Clapper Rail,LC,False,False,False,True,False,Full migrant,True,True,True,0,,8420000.0,Unknown,,Decreasing,suspected
1017097,31230,Skuas,Catharacta antarctica,Brown Skua,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.35E8,26000-28000,estimated,Decreasing,suspected
1018383,23870,"Petrels, Shearwaters",Pachyptila salvini,Salvin's Prion,LC,False,False,True,False,False,Full migrant,True,False,True,0,,3.8E7,Unknown,estimated,Stable,suspected
1018384,23880,"Petrels, Shearwaters",Pachyptila macgillivrayi,MacGillivray's Prion,CR,False,False,True,False,False,Full migrant,True,False,True,0,A3be+4be,0.0,48300-2421480,estimated,Decreasing,inferred
1018410,24610,"Petrels, Shearwaters",Puffinus newelli,Newell's Shearwater,CR,False,False,True,False,False,Full migrant,True,False,True,710,A3bce+4bce,1.48E7,10000-19999,estimated,Decreasing,estimated
1018411,24600,"Petrels, Shearwaters",Puffinus myrtae,Rapa Shearwater,CR,False,False,True,False,False,Full migrant,True,False,True,1,C2a(ii),126000.0,50-249,estimated,Decreasing,estimated
1018412,23270,Northern Storm-petrels,Hydrobates castro,Band-rumped Storm-petrel,LC,False,False,True,False,False,Full migrant,True,False,True,0,,2.46E8,150000,estimated,Decreasing,suspected
1018413,23350,Northern Storm-petrels,Hydrobates cheimomnestes,Ainley's Storm-petrel,VU,False,False,True,False,False,Full migrant,True,False,True,0,D2,6310000.0,2500-9999,suspected,Stable,suspected
1018414,23260,Northern Storm-petrels,Hydrobates jabejabe,Cape Verde Storm-petrel,LC,False,False,True,False,False,Full migrant,True,False,True,0,,5.38E7,15500-67500,estimated,Decreasing,suspected
1018415,23360,Northern Storm-petrels,Hydrobates leucorhous,Leach's Storm-petrel,VU,False,False,True,False,False,Full migrant,True,False,True,0,A2bce+3bce+4bce,3.37E8,6700000-8300000,estimated,Decreasing,estimated
1018416,23340,Northern Storm-petrels,Hydrobates socorroensis,Townsend's Storm-petrel,EN,False,False,True,False,False,Full migrant,True,False,True,12,B2ab(v),4950000.0,2500-9999,estimated,Decreasing,inferred
1099022,21180,"Rails, Gallinules, Coots",Aramides cajaneus,Grey-cowled Wood-rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.69E7,5000000-50000000,estimated,Stable,suspected
1099023,21170,"Rails, Gallinules, Coots",Aramides albiventris,Russet-naped Wood-rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1560000.0,50000-499999,estimated,Decreasing,suspected
30138,31370,Auks,Brachyramphus perdix,Long-billed Murrelet,NT,False,False,True,False,False,Not a migrant,True,False,True,0,A2c+3c+4c,3120000.0,Unknown,suspected,Decreasing,suspected
30170,23160,Southern Storm-petrels,Garrodia nereis,Grey-backed Storm-petrel,LC,False,False,True,False,False,Full migrant,True,False,True,0,,7.8E7,Unknown,estimated,Decreasing,suspected
30221,24510,"Petrels, Shearwaters",Calonectris edwardsii,Cape Verde Shearwater,NT,False,False,True,False,False,Full migrant,True,False,True,0,C1; D2,2.43E7,13800,estimated,Decreasing,suspected
31007,23710,Albatrosses,Thalassarche cauta,Shy Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,12,A3ce,8800.0,"29800-33400, 31600",estimated,Stable,estimated
31008,23720,Albatrosses,Thalassarche steadi,White-capped Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,540,A4de,1.14E8,203600,estimated,Decreasing,suspected
31020,26760,Cormorants,Leucocarbo atriceps,Imperial Shag,LC,False,False,True,True,False,Full migrant,True,False,True,0,,2.68E7,Unknown,,Unknown,not applicable
31025,6540,Flamingos,Phoenicopterus ruber,American Flamingo,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.28E7,150000-205000,inferred,Increasing,suspected
31054,30560,"Gulls, Terns, Skimmers",Larus glaucoides,Iceland Gull,LC,False,False,True,True,False,Full migrant,True,False,True,0,,6180000.0,Unknown,estimated,Stable,suspected
31633,24500,"Petrels, Shearwaters",Calonectris borealis,Cory's Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,9.76E7,504000-507000,estimated,Unknown,suspected
31681,4990,"Ducks, Geese, Swans",Melanitta americana,Black Scoter,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2bce+3bce+4bce,1.77E7,350000-560000,estimated,Decreasing,inferred
32157,30000,"Gulls, Terns, Skimmers",Anous albivittus,Grey Noddy,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,2.16E7,Unknown,,Stable,suspected
32206,24550,"Petrels, Shearwaters",Puffinus subalaris,Galapagos Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,6960.0,35000,inferred,Decreasing,suspected
32208,26460,Pelicans,Pelecanus occidentalis,Brown Pelican,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.86E7,Unknown,estimated,Increasing,suspected
32228,24630,"Petrels, Shearwaters",Puffinus bailloni,Tropical Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,9.46E7,Unknown,,Stable,suspected
32254,4970,"Ducks, Geese, Swans",Melanitta deglandi,White-winged Scoter,LC,False,False,True,True,False,Full migrant,True,True,True,0,,6260000.0,Unknown,,Decreasing,suspected
32304,22990,Penguins,Eudyptes moseleyi,Northern Rockhopper Penguin,EN,False,False,True,False,False,Full migrant,False,False,True,250,A2acde+3cde+4acde,1840000.0,413700,estimated,Decreasing,estimated
32472,23000,Penguins,Eudyptes chrysocome,Southern Rockhopper Penguin,VU,False,False,True,False,False,Full migrant,False,False,True,3640,A2abcde+3bcde+4abcde,1.31E7,2500000,estimated,Decreasing,inferred
32544,23280,Northern Storm-petrels,Hydrobates monteiroi,Monteiro's Storm-petrel,VU,False,False,True,False,False,Not a migrant,True,False,True,1,D1+2,739000.0,250-999,estimated,Stable,suspected
32572,25690,Herons,Ixobrychus minutus,Common Little Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,6.84E7,600000-1199999,estimated,Decreasing,suspected
32603,30540,"Gulls, Terns, Skimmers",Larus cachinnans,Caspian Gull,LC,False,False,True,True,False,Full migrant,True,True,True,0,,5820000.0,Unknown,,Increasing,estimated
32626,5940,"Ducks, Geese, Swans",Anas zonorhyncha,Eastern Spot-billed Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.32E7,Unknown,estimated,Decreasing,suspected
32645,24230,"Petrels, Shearwaters",Pterodroma deserta,Desertas Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,20,D1+2,6.15E7,250-999,estimated,Stable,estimated
32652,26630,"Gannets, Boobies",Sula dactylatra,Masked Booby,LC,False,False,True,False,False,Not a migrant,False,False,True,0,,2.11E8,Unknown,,Decreasing,inferred
112634,4980,"Ducks, Geese, Swans",Melanitta nigra,Common Scoter,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.2E7,1070000,estimated,Unknown,not applicable
112635,4960,"Ducks, Geese, Swans",Melanitta stejnegeri,Siberian Scoter,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.17E7,400000-700000,estimated,Decreasing,suspected
112636,4950,"Ducks, Geese, Swans",Melanitta fusca,Velvet Scoter,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2abcde,1.49E7,141000-268000,estimated,Decreasing,estimated
1016817,29990,"Gulls, Terns, Skimmers",Anous ceruleus,Blue Noddy,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,6.1E7,Unknown,,Stable,suspected
1016821,4470,"Ducks, Geese, Swans",Oxyura jamaicensis,Ruddy Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.1E7,Unknown,,Decreasing,suspected
1016827,24220,"Petrels, Shearwaters",Pterodroma feae,Cape Verde Petrel,NT,False,False,True,False,False,Not a migrant,True,False,True,2600,D2,1.92E7,1000-2000,estimated,Unknown,observed
1016861,24280,"Petrels, Shearwaters",Pterodroma macroptera,Great-winged Petrel,LC,False,False,True,False,False,Full migrant,True,False,True,0,,6.67E7,Unknown,estimated,Decreasing,suspected
1016862,24290,"Petrels, Shearwaters",Pterodroma gouldi,Grey-faced Petrel,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.75E7,400000-600000,estimated,Decreasing,suspected
1016863,24490,"Petrels, Shearwaters",Calonectris diomedea,Scopoli's Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,7.43E7,285000-446000,estimated,Decreasing,suspected
1016871,27130,Thick-knees,Burhinus oedicnemus,Eurasian Thick-knee,LC,False,False,False,True,False,Full migrant,True,False,False,0,,2.7E7,360000-589999,estimated,Decreasing,suspected
1016873,30900,"Gulls, Terns, Skimmers",Gelochelidon nilotica,Common Gull-billed Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.63E8,Unknown,not applicable,Decreasing,suspected
1016874,30910,"Gulls, Terns, Skimmers",Gelochelidon macrotarsa,Australian Gull-billed Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,9320000.0,Unknown,estimated,Unknown,suspected
1016876,24590,"Petrels, Shearwaters",Puffinus bryani,Bryan's Shearwater,CR,False,False,True,False,False,Full migrant,True,False,True,0,"C2a(i,ii)",3110000.0,50-249,estimated,Decreasing,suspected
1016877,23150,Southern Storm-petrels,Oceanites pincoyae,Pincoya Storm-petrel,DD,False,False,True,False,False,Unknown,True,False,True,0,,6600.0,2000,estimated,Unknown,not applicable
1016941,24700,"Petrels, Shearwaters",Puffinus assimilis,Little Shearwater,LC,False,False,True,False,False,Full migrant,True,False,True,0,,3.21E7,100000-499999,estimated,Decreasing,suspected
1143639,30030,"Gulls, Terns, Skimmers",Gygis alba,Atlantic White Tern,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,3476000.0,20000-49999,estimated,Stable,suspected
1099052,24880,"Petrels, Shearwaters",Pelecanoides whenuahouensis,Whenua Hou Diving-petrel,CR,False,False,True,False,False,Not a migrant,True,False,True,4,B2ab(iii),1130000.0,200,estimated,Increasing,estimated
1099053,24910,"Petrels, Shearwaters",Pelecanoides georgicus,South Georgia Diving-petrel,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,1.63E7,12000000,suspected,Decreasing,suspected
1101857,26030,Herons,Ardea occidentalis,Great White Heron,EN,False,False,False,True,False,Full migrant,True,True,True,0,C1,264000.0,1000-2499,estimated,Decreasing,estimated
1101858,26020,Herons,Ardea herodias,Great Blue Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.45E7,500000-4999999,estimated,Increasing,estimated
1143737,23230,Southern Storm-petrels,Fregetta lineata,New Caledonian Storm-petrel,DD,False,False,True,False,False,Full migrant,True,False,True,0,,0.0,200-2000,suspected,Unknown,
1143640,30040,"Gulls, Terns, Skimmers",Gygis candida,Common White Tern,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,7.02E7,50000-99999,estimated,Increasing,suspected
1143641,29280,"Sandpipers, Snipes, Phalaropes",Gallinago paraguaiae,South American Snipe,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.67E7,100000-499999,suspected,Stable,suspected
1143642,29290,"Sandpipers, Snipes, Phalaropes",Gallinago magellanica,Magellanic Snipe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2600000.0,50000-1027000,suspected,Decreasing,suspected
